id,tweet,label
1578,Who is at a higher risk of serious illness from zoonotic diseases? ☑Children under the age of 5 ☑Adults older than 65 years ☑People with weakened immune systems ☑Pregnant women #WorldZoonosesDay https://t.co/KJBMKlfAzH,real
1579,Let's take a look at California Florida and Texas. CA has a lot of cases but it also has a lot of people and tests. Florida though it had a larger outbreak earlier looks much the same. (We only had a FL hospitalization number for a few days.) https://t.co/xVmyOdMLf8,real
1580,Video showing COVID-19 patients sitting in corridor in Gandhi Hospital Chandigarh in India.,fake
1581,Says the coronavirus isn???t new because ???Lysol has it listed as one of the viruses that it kills.??�,fake
1582,The death toll fell beneath 1000 for the first time since April 1. However we don't know how much of this is due to the weekend lag effect. Last week Monday was low and Tuesday was high and Wednesday was a new high. https://t.co/ZdcKHk5xop,real
1583,Children are not immune to the #coronavirus. https://t.co/xA8tVVMTYU,real
1584,The number of recovered cases remains at 1482. There are no additional deaths to report. There is no one in New Zealand receiving hospital-level care for COVID-19.,real
1585,"Govt clarifies that Pradhan Mantri Suraksha Bima Yojana (#PMSBY) doesn't cover #COVID19 related deaths.

PIB said Pradhan Mantri Jeevan Jyoti Bima Yojana (PMJJBY) covers #COVID deaths with certain conditions. https://t.co/HRkwRgJVFT",fake
1586,States reported 42k new cases today. The five highest days in our data are the last 5 days. Here are the number of new cases reported on the last 5 Sundays: 6/21: 27287 6/14: 21240 6/7: 18744 5/31: 21575 5/24: 20111 https://t.co/OBKKaSShGI,real
1587,A @Target spokesperson said the company plans to continue “Heroes &amp; Helpers” an event that pairs underserved children with officers to shop for holiday gifts. The company says careful considerations are underway on how to manage the event amid COVID-19. https://t.co/WdHJ3zkMQn,fake
1588,"High alert: dear my brother's , sisters and relatives Chicken infected 
from corona virus found in Bangalore today, kindly circulate the message
and avoid consumption of chicken. Spread to your dear ones.",fake
1589,Indian State of Kerala's government is paying news channels to telecast CM's interview.,fake
1590,A video has been viewed tens of thousands of times in multiple posts on Facebook Twitter and Instagram alongside a claim it shows UK Prime Minister Boris Johnson offering cups of tea to journalists after recovering from an illness. The posts were shared shortly after Johnson returned to work following hospital treatment for COVID-19.,fake
1591,This is the 3rd day in a row states have reported fewer than 735k tests. The 7-day average has fallen for 5 days now. https://t.co/0vRcpdzjjS,real
1592,At this Critical Scenario We need full fledged 25 teams of 100 lab technicians under 2 MicroBiologists (for Virtual Administration) needed. Train All Graduate teachers of KA to test COVID 19 Samples We can do this ..@BSYBJP @mla_sudhakar @csogok @ChangeOrg_India @narendramodi https://t.co/EV2r2fOkeh,fake
1593,Corona Exclusive: We Interview Woman Who Eats The Odd Chinese Now &amp; Then https://t.co/awpjlVjy09,fake
1594,"""someone let me know"" when 55,000 Americans have died from COVID-19 coronavirus disease.",fake
1595,On today's #Ridge podcast @SophyRidgeSky discusses what @Keir_Starmer's strategy is as Labour leader how successful it's been so far and if he might face some potential stumbling blocks in the months and years ahead. 🎧 Listen to the podcast in full 👉 https://t.co/xn9bK1ZZXJ https://t.co/gleOoipRTn,real
1596,As #Bihar State is under lockdown till 31 July 2020 you may call 104 and/or refer to the following link for details. https://t.co/mfN5nhEPWV https://t.co/K09hNVZUxA @MoHFW_INDIA @drharshvardhan @DrHVoffice #COVID #COVID19 #Covid_19 #COVIDー19 #CoronavirusIndia #coronavirus,real
1597,"Azim Premji donates 50,000 crore to charity. And he is a PROUD INDIAN MUSLIM. And this is our document. Even he was asked to prove his nationality by the fascist BJP Govt. Shame on them!",fake
1598,#IndiaFightsCorona: India’s Registers the Highest Single day Recoveries A Record High of 82961 cured of COVID in the last 24 hours Maharashtra alone contributes about a quarter of the new recoveries Recoveries 4 times number the Active Cases #StaySafe #IndiaWillWin https://t.co/tCxRvgv9ss,real
1599,#IndiaFightsCorona: Of the total deaths 69% deaths are concentrated in five States/UT of Maharashtra Tamil Nadu Karnataka Andhra Pradesh and Delhi. For more details: https://t.co/Sl2QCJtcii #IndiaWillWin https://t.co/YqILcOwqiu,real
1600,Katy Perry Secretly Relieved Her Wedding To Orlando Bloom Is Postponed Due To The Coronavirus? https://t.co/HBv8i3UYjq,fake
1601,Measures for #COVID19 Easing of Lockdown Phase 2 PUBLIC SPACES: 😷Mandatory use of face masks 🌡Mandatory temperature checks ↔️Physical distancing of 2 metres 💧Facility/business owners must provide hand washing facilities or sanitisers #TakeResponsibility https://t.co/u8HezDIZep,real
1602,You can help slow the spread of #COVID19. Practice #socialdistancing. Keep at least six feet of physical distance between yourself and others. Wear a cloth face covering when out for essential trips. More tips at https://t.co/tt49zOEC8N. https://t.co/D9roB9kc04,real
1603,Little Free Library implements more comprehensive Covid-19 strategy than White House https://t.co/1opJ1ujM5X https://t.co/8IpsFZlCPC,fake
1604,#IndiaFightsCorona India continues to report High Number of Recoveries. Total number of Recovered Cases more than 37 lakh. 58% Daily New Recoveries come from 5 States. https://t.co/Pzm4z24KtH https://t.co/hBwvbU3VGA,real
1605,RT @Surgeon_General: We must continue to help slow the spread of #COVID19 for ourselves our loved ones and our future. Do your part and:…,real
1606,"""I would do press events in May, I would never be asked about coronavirus.''",fake
1607,"The virus has started to spread again in an exponential way The PM says ""the iron laws of geometrical progression are shouting at us from the graphs that we risk many more deaths many more families losing loved ones before their time"" Follow live: https://t.co/xXPdHfg0hg https://t.co/o1XvuWwVfQ",real
1608,Its role in coronavirus severity made #VitaminD this week's top clinical trend. https://t.co/oJ2gKKhEMW https://t.co/cVqDYe7LsB,real
1609,"Says Donald Trump tweeted, “Corona vaccine from Israel! Stock market up! Economy even stronger now! Besides US, Israel best at inventions: Judaism, olives. Wonderful vaccine, will stop Corona DEAD around world. Can’t make vaccines when being bombed, not have been possible without peace I created in Israel!”",fake
1610,Everyone reacts differently to stressful situations like #COVID19. You may feel anxiousness anger sadness or overwhelmed. If you or a loved one is feeling overwhelmed get support 24/7 by calling 1-800-985-5990 or text TalkWithUs to 66746. Learn more: https://t.co/Ip0GAhiP7q. https://t.co/EuLi60PS73,real
1611,South Sudan's president and senior ministers have appeared in public in recent weeks wearing so-called “virus removal cards” clip-on tags marketed as prevention against infectious diseases. AFP Fact Check found the items for sale online in various countries including Lebanon Malaysia and the Philippines.,fake
1612,"Coronavirus don't survive in hot temperature, as per research by NASA. If 130 candles are lit together, the temperature will increase by 9 degrees - as per IIT professor.So corona will die at 9.09 pm on Sunday. Masterstroke by Modi,",fake
1613,"Top tip for care home workers. If you’re getting blamed for not following Coronavirus guidelines, just tell Boris you did it to test your eyesight. Then he’ll defend you to the hilt.",fake
1614,@thereidout @JoyAnnReid Airborne #COVID19 is the pre-existing condition that’ll financially bury American #families whose states’ governors are manipulating #data to force #children back into #school w recirculated air conditioning which cannot be eco,fake
1615,The most up-to-date reference on #coronavirus symptoms and management. https://t.co/2yj0rkV3yA https://t.co/d1IiswoGMD,real
1616,There are up to 500 million indigenous peoples worldwide in over 90 countries. Indigenous peoples have unique cultures and languages and deep relationships with the environment-@DrTedros #COVID19,real
1617,• There were 7174 laboratory tests processed yesterday which brings the total number of tests completed to 216787.⁣ ⁣ • Today’s confirmed case reinforces the 'long tail' of the COVID-19 outbreak in New Zealand.⁣,real
1618,Thousands Flock To The Streets To Celebrate Zero Covid Deaths https://t.co/6epK1fWIZD,fake
1619,Thieves disguised as doctors and nurses entering houses with the excuse of testing for coronavirus.,fake
1620,A complex Sri Lankan herbal drink was said to remedy all virus infections,fake
1621,First minister of Scotland Nicola Sturgeon says the country has recorded its highest number of #COVID19 cases in a single day with 486 new cases of the virus. Get the latest #coronavirus updates: https://t.co/QoJD66BQ7e https://t.co/tgP9CfGvNB,real
1622,• We are still at Alert Level 3. On Monday Cabinet will consider when we move to Alert Level 2 – we must play it safe! • Public health measures will remain unchanged – if you’re slightly sick please stay at home if you have symptoms - get a test.,real
1623,#CoronaVirusUpdates: 📍Total #COVID19 Cases in India (as on August 31 2020) ▶️76.63% Cured/Discharged/Migrated (2774801) ▶️21.59% Active cases (781975) ▶️1.78% Deaths (64469) Total COVID-19 confirmed cases = Cured/Discharged/Migrated+Active cases+Deaths Via @MoHFW_INDIA https://t.co/W4477louQZ,real
1624,One revealing cut of the data is the ratio of deaths to confirmed cases. This generates a list that's a mix of known hot spots and those that are still flying under the radar. MI KY OK WA NY IN KS MN WI OH,real
1625,#CoronaVirusUpdates #IndiaFightsCorona Total recoveries cross 13.2 lakh with 46121 patients discharged in last 24 hours. The gap between recovered patients and active #COVID19 cases is continuously rising and has reached 732835. https://t.co/pjVz5JkZ4t,real
1626,Canadians' average working commute 4 m #COVID19 #COVIDCanada,fake
1627,Union Home Minister Amit Shah tested negative for coronavirus. Union Health Ministry Joint Secretary Lav Agarwal tested positive for COVID-19 and is currently in home isolation as per guidelines. #Covid_19 #IndependenceDay #IndiaIndependenceDay https://t.co/wLPWQMDZ1h,fake
1628,There have now been 25 COVID-19 related deaths in New Zealand. Our thoughts are with this man’s family and friends during this difficult time as they mourn the loss of their loved one. They have requested privacy as they grieve and we ask that is respected.,real
1629,Get updates on #COVID19 by listening to your state and local authorities and CDC. Stay informed but avoid too much news on the pandemic. #Takebreaks from the news and social media. https://t.co/Xf3wah2G31 https://t.co/twuuxL0YZn,real
1630,A study performed during the first peak of the pandemic suggests that those suffering from co-infection had a risk of death that was six times greater than the general population https://t.co/qKl652HrRD,real
1631,ICMR establishes high-throughput testing centre at @NICPR_Noida which can: 🧪test 6k+ samples per day 🧬 uses automated RNA technology 🏪operational 24X7 This will help take testing to new heights! #ICMRFightsCOVID19 @myogiadityanath @drharshvardhan @AshwiniKChoubey https://t.co/wS1LW6rHAS,real
